2025-12-16 19:48:41, 0, -142.40240824949822, 38, -0.04803448589518666, 1688.7176818847656
2025-12-16 19:50:18, 1, -78.33427894256029, 40, -0.039574160353367915, 3935.6670837402344
2025-12-16 19:56:59, 4, -87.46541655785593, 40, -0.03262230353720952, 4008.6090698242188
2025-12-16 20:01:12, 7, -98.13259044770814, 72, -0.029909748205682263, 29035.177978515625
2025-12-16 20:05:51, 10, -92.69157143124382, 42, -0.039825838117394596, 26275.465087890625
2025-12-16 20:10:01, 14, -23.834759102956824, 38, -0.017478663561632857, 19358.085815429688
2025-12-16 20:26:10, 26, -493.4574755950703, 42, -0.017980576492846012, 28204.4609375
2025-12-16 20:42:23, 41, -565.7949101500816, 12, -0.024401190337812295, 51591.404296875
